"","group","Season","Year","Week","date","cases_H3","cases_total","Source","log_count","dt","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"321","5-14","2022/23",2023,19,2023-05-14,0,0.335205888,"RCGP",-0.693147180559945,7,0,0,19,-2.30258509299405,-2.28610980041885,0.168049093874278,-2.61548602441243,-1.95673357642526,-0.015240776838918,-0.0068594582562076,-0.0236220954216284
"322","5-14","2022/23",2023,20,2023-05-21,0,0.251404416,"RCGP",-0.693147180559945,7,0,0,20,-2.30258509299405,-2.27059014381356,0.16442469704327,-2.59286255001837,-1.94831773760876,0.0155196566052833,0.0226234743940594,0.0084158388165072
"323","5-14","2022/23",2023,21,2023-05-28,0.0335205888,0.167602944,"RCGP",-0.62825761704496,7,0.0648895635149852,0.0216298545049951,21,-2.01349958981204,-2.23432350299487,0.163303776490631,-2.5543989049165,-1.91424810107323,0.0362666408186971,0.0384636451018698,0.0340696365355244
"324","5-14","2022/23",2023,22,2023-06-04,0.0465563733333333,0.13966912,"RCGP",-0.604117823285063,7,0.0241397937598969,0.0296764524249607,22,-1.92034512363177,-2.18703330315781,0.165144387921617,-2.51071630348418,-1.86335030283144,0.0472901998370561,0.0436826014323222,0.0508977982417897
"325","5-14","2022/23",2023,23,2023-06-11,0,0,"RCGP",-0.693147180559945,7,-0.0890293572748821,0,23,-2.30258509299405,-2.13722117091222,0.168829386539411,-2.46812676852946,-1.80631557329497,0.0498121322455938,0.0425895349547178,0.0570347295364699
"326","5-14","2022/23",2023,24,2023-06-18,0.125702208,0.251404416,"RCGP",-0.468880727136355,7,0.22426645342359,0.053125629969535,24,-1.48853881230885,-2.09138988418589,0.172442697314603,-2.42937757092252,-1.75340219744927,0.0458312867263233,0.0387491976069483,0.0529133758456983
"327","5-14","2022/23",2023,25,2023-06-25,0,0,"RCGP",-0.693147180559945,7,-0.22426645342359,-0.0296764524249607,25,-2.30258509299405,-2.05350774494852,0.174329786250703,-2.3951941259999,-1.71182136389714,0.037882139237376,0.0341834449226193,0.0415808335521328
"328","5-14","2023/24",2023,26,2023-07-02,0,0,"RCGP",-0.693147180559945,7,0,0,26,-2.30258509299405,-2.02477065657606,0.173798311195115,-2.36541534651849,-1.68412596663364,0.0287370883724556,0.0297787794814086,0.0276953972635026
"329","5-14","2023/24",2023,27,2023-07-09,0.047138328,0.188553312,"RCGP",-0.603053623703809,7,0.0900935568561367,-0.0447242988558178,27,-1.91638212787003,-2.00368103513062,0.171304863544924,-2.33943856767867,-1.66792350258257,0.021089621445443,0.0259767788398166,0.0162024640510694
"330","5-14","2023/24",2023,28,2023-07-16,0.097768384,0.293305152,"RCGP",-0.514551917784142,7,0.0885017059196669,0.0595317542586012,28,-1.62065871078944,-1.98642361769937,0.168192825628288,-2.31608155593081,-1.65676567946793,0.017257417431251,0.0233570117478581,0.0111578231146439
"331","5-14","2023/24",2023,29,2023-07-23,0.097768384,0.293305152,"RCGP",-0.514551917784142,7,0,0.0595317542586012,29,-1.62065871078944,-1.96748230108017,0.166058088478446,-2.29295615449792,-1.64200844766241,0.0189413166192023,0.023125401432893,0.0147572318055116
"332","5-14","2023/24",2023,30,2023-07-30,0,0,"RCGP",-0.693147180559945,7,-0.178595262775804,-0.0300311856187122,30,-2.30258509299405,-1.94041396415888,0.165936163637356,-2.2656488448881,-1.61517908342967,0.027068336921283,0.0273073096098186,0.0268293642327471
"333","5-14","2023/24",2023,31,2023-08-06,0.111735296,0.223470592,"RCGP",-0.491455612910627,7,0.201691567649318,0.00769876829117142,31,-1.55241838823887,-1.89867836867435,0.167749744377242,-2.22746786765374,-1.56988886969495,0.0417355954845366,0.0381809772343598,0.0452902137347138
"334","5-14","2023/24",2023,32,2023-08-13,0.01745864,0.06983456,"RCGP",-0.658825679741917,7,-0.167370066831289,-0.048091253985925,32,-2.14166900736447,-1.83641975721908,0.170421224318833,-2.17044535688399,-1.50239415755416,0.0622586114552699,0.0570225107697508,0.0674947121407887
"335","5-14","2023/24",2023,33,2023-08-20,0.010475184,0.041900736,"RCGP",-0.672413253724502,7,-0.0135875739825853,0.00691130894514783,33,-2.20296436243153,-1.7491059579389,0.172544560291847,-2.08729329611092,-1.41091861976688,0.0873137992801798,0.0831520607730742,0.0914755377872858
"336","5-14","2023/24",2023,34,2023-08-27,0.0335205888,0.083801472,"RCGP",-0.62825761704496,7,0.0441556366795417,-0.0456006680447776,34,-2.01349958981204,-1.63395313615512,0.173118579132468,-1.97326555125476,-1.29464072105549,0.115152821783775,0.114027744856156,0.116277898711393
"337","5-14","2023/24",2023,35,2023-09-03,0,0,"RCGP",-0.693147180559945,7,-0.0648895635149852,-0.0114405002726763,35,-2.30258509299405,-1.49009567533402,0.171969433125305,-1.82715576425962,-1.15303558640842,0.143857460821103,0.146109786995143,0.141605134647064
"338","5-14","2023/24",2023,36,2023-09-10,0.272354784,0.45392464,"RCGP",-0.258311269758067,7,0.434835910801879,0.138033994655478,36,-0.987908158781257,-1.31849671285289,0.169768758400421,-1.65124347931771,-0.985749946388065,0.17159896248113,0.175912284941903,0.167285640020356
"339","5-14","2023/24",2023,37,2023-09-17,0.38409008,0.76818016,"RCGP",-0.123196321083503,7,0.135114948674563,0.168353765320486,37,-0.725484273880405,-1.12163068478393,0.167686062550904,-1.4502953673837,-0.792966002184162,0.196866028068957,0.20094811193401,0.192783944203904
"340","5-14","2023/24",2023,38,2023-09-24,0.83801472,1.25702208,"RCGP",0.291186963140289,7,0.414383284223792,0.328111381233411,38,-0.0639896371352929,-0.902999987061635,0.166792790631237,-1.22991385669886,-0.576086117424409,0.218630697722299,0.220381510684845,0.216879884759753
"341","5-14","2023/24",2023,39,2023-10-01,0.597085488,1.194170976,"RCGP",0.0926571071537863,7,-0.198529855986503,0.116989458970618,39,-0.360847224379692,-0.666569381742091,0.167487265022093,-0.994844421185392,-0.338294342298789,0.236430605319544,0.235069435513468,0.23779177512562
"342","5-14","2023/24",2023,40,2023-10-08,0.754213248,2.011235328,"RCGP",0.226508481979623,7,0.133851374825837,0.116568267687709,40,-0.157574411446618,-0.416211173674878,0.169298487386671,-0.748036208952754,-0.0843861383970023,0.250358208067213,0.246808212232638,0.253908203901787
"343","5-14","2023/24",2023,41,2023-10-15,0.796113984,2.786398944,"RCGP",0.259370544679938,7,0.0328620627003149,-0.0106054728201169,41,-0.109687659812543,-0.155250215457789,0.171204274120117,-0.490810592733219,0.18031016181764,0.260960958217089,0.257225616219535,0.264696300214643
"344","5-14","2023/24",2023,42,2023-10-22,0.754213248,1.759830912,"RCGP",0.226508481979623,7,-0.0328620627003149,0.0446171249419457,42,-0.157574411446618,0.113818948973545,0.172218116663614,-0.223728559687138,0.451366457634229,0.269069164431334,0.267082033046081,0.271056295816588
"345","5-14","2023/24",2023,43,2023-10-29,0.881910729142857,1.543343776,"RCGP",0.323467127848726,7,0.0969586458691031,0.0323195486230344,43,-0.0182548819464798,0.389397685666288,0.171879408545125,0.0525140449178428,0.726281326414733,0.275578736692743,0.276242604604981,0.274914868780504
"346","5-14","2023/24",2023,44,2023-11-05,0.651789226666667,1.46652576,"RCGP",0.141316582570972,7,-0.182150545277755,-0.0393513207029888,44,-0.285299278007054,0.670620366215573,0.170440679097569,0.336556635184338,1.00468409724681,0.281222680549285,0.284042590266495,0.278402770832076
"347","5-14","2023/24",2023,45,2023-11-12,3.30162280888889,5.942921056,"RCGP",1.33542803054108,7,1.19411144797011,0.369639849520485,45,1.22425261448429,0.956987532528658,0.168715426562087,0.626305296466967,1.28766976859035,0.286367166313085,0.28974866128263,0.282985671343541
"348","5-14","2023/24",2023,46,2023-11-19,2.9037210048,4.839535008,"RCGP",1.22486924636507,7,-0.110558784176011,0.300467372838781,46,1.09985185502154,1.24785247354166,0.167652606182912,0.919253365423152,1.57645158166017,0.290864941013001,0.292948068956184,0.288781813069818
"349","5-14","2023/24",2023,47,2023-11-26,3.91073536,5.5867648,"RCGP",1.48404142385712,7,0.259172177492053,0.447574947095383,47,1.38897460605227,1.54184362032873,0.167820929325201,1.21291459885134,1.87077264180613,0.293991146787072,0.293661233428185,0.294321060145958
"350","5-14","2023/24",2023,48,2023-12-03,5.7510814117647,9.7768384,"RCGP",1.83275447466341,7,0.348713050806289,0.165775481374111,48,1.76662650087178,1.83631888249193,0.169094591611574,1.50489348293324,2.16774428205061,0.294475262163198,0.291978884081908,0.296971640244488
"351","5-14","2023/24",2023,49,2023-12-10,15.0662431380645,24.58176512,"RCGP",2.74510466823177,7,0.912350193568354,0.506745140622232,49,2.71907211193611,2.12694828041335,0.170752006530016,1.79227434761451,2.46162221321218,0.290629397921416,0.28738086468127,0.293877931161562
"352","5-14","2023/24",2023,50,2023-12-17,24.8871844303673,39.337807648,"RCGP",3.23424449671078,7,0.489139828479014,0.583401024284552,50,3.21836307064691,2.40750764800158,0.171910058840599,2.070563932674,2.74445136332915,0.280559367588233,0.278289585059491,0.282829150116975
"353","5-14","2023/24",2023,51,2023-12-24,28.6214258215385,49.610471424,"RCGP",3.37147418578154,7,0.137229689070759,0.512906570372709,51,3.35764338854446,2.66994033834545,0.172005832023297,2.33280890757979,3.00707176911111,0.262432690343871,0.262244974905782,0.26262040578196
"354","5-14","2023/24",2023,52,2023-12-31,8.8384365,15.712776,"RCGP",2.23413883994116,7,-1.13733534584038,-0.170321942763536,52,2.19036068574753,2.90470900144606,0.171076709356555,2.56939865110721,3.2400193517849,0.234768663100609,0.236589743527423,0.232947582673794
"355","5-14","2023/24",2024,1,2024-01-07,8.54366226731707,15.92227968,"RCGP",2.20206421043197,7,-0.0320746295091912,-0.344060095426271,53,2.15682636653902,3.10142014007652,0.16973468063334,2.76874016603517,3.43410011411786,0.196711138630459,0.19934151492796,0.194080762332957
"356","5-14","2023/24",2024,2,2024-01-14,11.177021328,22.354042656,"RCGP",2.45762292158844,7,0.255558711156476,-0.304617088064365,54,2.4227671445315,3.24966550099131,0.16884783936838,2.91872373582929,3.58060726615334,0.148245360914796,0.149983569794117,0.146507152035475
"357","5-14","2023/24",2024,3,2024-01-21,30.451359888,60.902719776,"RCGP",3.43241693638829,7,0.974794014799849,0.399426032149044,55,3.41940919814573,3.33999164600388,0.169058765934822,3.00863646477162,3.67134682723613,0.090326145012563,0.0899127289423367,0.0907395610827892
"358","5-14","2023/24",2024,4,2024-01-28,66.7022053537079,134.92036992,"RCGP",4.20770606475412,7,0.775289128365833,0.668547284774053,56,4.2017360942747,3.36488680589412,0.170397570496056,3.03090756772185,3.69886604406639,0.0248951598902489,0.0222711029502305,0.0275192168302674
"359","5-14","2023/24",2024,5,2024-02-04,48.646754496,91.636909632,"RCGP",3.89481081177813,7,-0.312895252975989,0.479062630063231,57,3.88663862078665,3.31966558681764,0.172245041109753,2.98206530624253,3.65726586739276,-0.0452212190764794,-0.0488422614793262,-0.0416001766736325
"360","5-14","2023/24",2024,6,2024-02-11,43.9878057586479,84.409032672,"RCGP",3.79521512372414,7,-0.0995956880539968,0.120932729111949,58,3.78618323080657,3.20313876575995,0.173672003706725,2.86274163849477,3.54353589302513,-0.116526821057696,-0.119323667747761,-0.113729974367631
"361","5-14","2023/24",2024,7,2024-02-18,20.7673532910345,43.01808896,"RCGP",3.05717318757372,7,-0.738041936150418,-0.383510959060135,59,3.03818589421772,3.01797680332963,0.173928484500752,2.67707697370816,3.35887663295111,-0.185161962430317,-0.185664664786609,-0.184659260074024
"362","5-14","2023/24",2024,8,2024-02-25,12.9098707054545,28.401715552,"RCGP",2.59599105559569,7,-0.461182131978026,-0.43293991872748,60,2.56570835438545,2.77070941004643,0.172818498469903,2.43198515304542,3.10943366704744,-0.247267393283206,-0.245091820662742,-0.24944296590367
"363","5-14","2023/24",2024,9,2024-03-03,9.9220942848,21.704581248,"RCGP",2.34392800315499,7,-0.252063052440706,-0.48376237352305,61,2.30479208427616,2.47134547215236,0.170811747847157,2.13655444637194,2.80613649793279,-0.299363937894062,-0.29543070667348,-0.303297169114643
"364","5-14","2023/24",2024,10,2024-03-10,5.646124176,14.518605024,"RCGP",1.81582166786475,7,-0.52810633529024,-0.413783839902991,62,1.74852557118331,2.13264268181038,0.168851132547726,1.80169446201683,2.46359090160392,-0.338702790341987,-0.334859984355102,-0.342545596328873
"365","5-14","2023/24",2024,11,2024-03-17,6.93266722909091,17.59830912,"RCGP",2.00588477534651,7,0.190063107481761,-0.196702093416395,63,1.95056604056462,1.76909865330457,0.16790504026893,1.44000477437747,2.09819253223167,-0.363544028505805,-0.361689687639365,-0.365398369372246
"366","5-14","2023/24",2024,12,2024-03-24,5.26660020184615,17.116450656,"RCGP",1.75208268707778,7,-0.253802088268724,-0.197281772025734,64,1.68019459849645,1.39576972215377,0.168452104254094,1.06560359781574,1.72593584649179,-0.373328931150805,-0.374401176561726,-0.372256685739884
"367","5-14","2023/24",2024,13,2024-03-31,2.64636227368421,8.3801472,"RCGP",1.14624695175218,7,-0.605835735325606,-0.223191572037523,65,1.0102772264242,1.02704555454065,0.170204660335502,0.693444420283065,1.36064668879823,-0.368724167613118,-0.372159177532678,-0.365289157693558
"368","5-14","2023/24",2024,14,2024-04-07,1.26633335466667,3.799000064,"RCGP",0.568905846920266,7,-0.577341104831912,-0.478992976142081,66,0.312130768467655,0.675514219273058,0.172268938931264,0.33786709896778,1.01316133957834,-0.351531335267591,-0.355577321315285,-0.347485349219897
"369","5-14","2023/24",2024,15,2024-04-14,0.377106624,1.005617664,"RCGP",-0.131126715892789,7,-0.700032562813055,-0.627736467656858,67,-0.74001528267467,0.351042506526397,0.173626082754557,0.0107353843274645,0.691349628725328,-0.324471712746662,-0.327131714640316,-0.321811710853008
"370","5-14","2023/24",2024,16,2024-04-21,0.97768384,2.93305152,"RCGP",0.390475888953733,7,0.521602604846523,-0.251923687599482,68,0.0748141456116852,0.0601711076344129,0.173630189286859,-0.28014406336783,0.400486278636656,-0.290871398891984,-0.290879447695294,-0.290863350088673
"371","5-14","2023/24",2024,17,2024-04-28,0.7151058944,2.681647104,"RCGP",0.194831228879432,7,-0.195644660074301,-0.124691539346945,69,-0.204437242402535,-0.1941131573529,0.172292148265573,-0.531805767953423,0.143579453247624,-0.254284264987313,-0.251661704585594,-0.256906825389032
"372","5-14","2023/24",2024,18,2024-05-05,1.76914218666667,5.30742656,"RCGP",0.819401868738117,7,0.624570639858685,0.316842861543636,70,0.625479601912923,-0.412210942019504,0.170264440481027,-0.745929245362316,-0.0784926386766917,-0.218097784666604,-0.214123477408893,-0.222072091924316
"373","5-14","2023/24",2024,19,2024-05-12,1.04107213292308,4.511312576,"RCGP",0.432478364407341,7,-0.386923504330776,0.0140008251512028,71,0.131968287920329,-0.597379771537812,0.168535683488979,-0.92770971117621,-0.267049831899413,-0.185168829518308,-0.181780465813894,-0.188557193222722
"374","5-14","2023/24",2024,20,2024-05-19,0.3519661824,1.173220608,"RCGP",-0.16020844495935,7,-0.592686809366691,-0.118346557946261,72,-0.794147919648005,-0.754912422863417,0.167936678755234,-1.08406831322367,-0.425756532503159,-0.157532651325605,-0.156358602047464,-0.158706700603745
"375","5-14","2023/24",2024,21,2024-05-26,0.241428050285714,0.844998176,"RCGP",-0.299177154767937,7,-0.138968709808587,-0.372859674502018,73,-1.07461830947289,-0.891131414128523,0.16869455672191,-1.22177274530347,-0.560490082953581,-0.136218991265107,-0.137704432079791,-0.134733550450422
"376","5-14","2023/24",2024,22,2024-06-02,0.1787764736,0.446941184,"RCGP",-0.38746340503236,7,-0.0882862502644237,-0.273313923146567,74,-1.27734498816136,-1.0123271495562,0.170316938988342,-1.34614834997335,-0.678505949139049,-0.121195735427676,-0.124375604669885,-0.118015866185468
"377","5-14","2023/24",2024,23,2024-06-09,0.057613512,0.230454048,"RCGP",-0.584089187404746,7,-0.196625782372386,-0.141293580815132,75,-1.84760936919287,-1.12377164484652,0.171888005731878,-1.46067213608101,-0.786871153612044,-0.111444495290325,-0.114523786107655,-0.108365204472995
"378","5-14","2023/24",2024,24,2024-06-16,0.167602944,0.670411776,"RCGP",-0.404061677377937,7,0.180027510026809,-0.0349615075366668,76,-1.31825094929381,-1.22892762326933,0.172568643201497,-1.56716216394427,-0.890693082594396,-0.105155978422807,-0.106490027863261,-0.103821928982353
"379","5-14","2023/24",2024,25,2024-06-23,0.59359376,1.18718752,"RCGP",0.0894693004859399,7,0.493530977863877,0.1589775685061,77,-0.365868850096067,-1.32894576216055,0.172010028216545,-1.66608541746498,-0.991806106856124,-0.10001813889122,-0.0989232535207119,-0.101113024261728
"380","5-14","2023/24",2024,26,2024-06-30,0,0,"RCGP",-0.693147180559945,7,-0.782616481045885,-0.0363526643850663,78,-2.30258509299405,-1.42250452080145,0.170507605449258,-1.75669942748199,-1.0883096141209,-0.0935587586408968,-0.0906140100170152,-0.0965035072647784
"381","5-14","2024/25",2024,27,2024-07-07,0.00451895033013353,0.0180758013205341,"RCGP",-0.684149877297035,7,0.00899730326291015,-0.093362733306366,79,-2.25838688114581,-1.50600227510665,0.1688525620374,-1.83695329669996,-1.17505125351335,-0.0834977543052065,-0.0802538692179653,-0.0867416393924476
"382","5-14","2024/25",2024,28,2024-07-14,0.515254792613439,1.03050958522688,"RCGP",0.0151396081970524,7,0.699289485494088,-0.0247765640962959,80,-0.485718800040476,-1.57406620294113,0.167932209306973,-1.9032133331828,-1.24491907269946,-0.068063927834477,-0.0662600364828392,-0.0698678191861148
"383","5-14","2024/25",2024,29,2024-07-21,0.269723829713226,0.485502893483806,"RCGP",-0.261723491179357,7,-0.27686309937641,0.143807896460196,81,-0.994998958224122,-1.62030233751138,0.168249124061082,-1.9500706206711,-1.29053405435166,-0.0462361345702447,-0.046857287488298,-0.0456149816521914
"384","5-14","2024/25",2024,30,2024-07-28,0.0533953710691152,0.0934418993709516,"RCGP",-0.591682576194263,7,-0.329959085014906,0.0308224337009239,82,-1.87473656606415,-1.63818156070976,0.16963325833088,-1.97066274703828,-1.30570037438123,-0.01787922319838,-0.0205921263671851,-0.0151663200295749
"385","5-14","2024/25",2024,31,2024-08-04,0.0113877548319365,0.0162682211884807,"RCGP",-0.670627160815445,7,-0.0789445846211814,-0.228588923004166,83,-2.19473787824938,-1.62194079817167,0.171343290727782,-1.95777364799812,-1.28610794834522,0.0162407625380856,0.0128890990401587,0.0195924260360125
